GeneID,padj_dat_ev,padj_dat_rna,padj_dat_ox,padj_dat_rna_lp,padj_dat_ox_lp,padj_dat_rna_op,padj_dat_ox_op
Phvul.007G047000.2,NA,0.00448699786017139,2.41232481641718e-10,NA,4.37624650378211e-9,NA,2.65727060422928e-5
Phvul.007G047700.1,4.96359575340883e-8,0.0130830028058085,NA,NA,NA,NA,1.36502019614551e-9
Phvul.007G048000.1,NA,NA,NA,NA,NA,NA,0.025635993626336
Phvul.007G048500.1,NA,NA,3.68824564694343e-5,NA,NA,NA,NA
Phvul.007G048600.1,NA,NA,0.00177761644620936,NA,NA,NA,NA
Phvul.007G049100.1,0.0394711182489031,NA,NA,NA,NA,NA,NA
Phvul.007G049300.1,NA,NA,NA,NA,9.4090568279633e-10,NA,NA
Phvul.007G049400.1,NA,NA,NA,NA,4.11101715793652e-14,NA,NA
Phvul.007G049700.1,NA,0.0239075339760222,NA,NA,NA,NA,NA
Phvul.007G050300.1,0.04166278378584,0.01094121634257,7.67843440841193e-8,NA,9.49857243200667e-5,NA,NA
Phvul.007G050400.1,1.18809222162095e-5,4.89142661033026e-4,1.37090232499636e-38,NA,2.41656520729578e-5,NA,1.18128265981431e-5
Phvul.007G051300.1,NA,NA,NA,NA,0.0269705216451524,NA,NA
Phvul.007G051500.1,NA,NA,2.59662126227348e-4,NA,NA,NA,NA
Phvul.007G052500.1,NA,NA,4.79003675302622e-9,NA,NA,NA,0.0400543213924436
Phvul.007G053800.1,NA,1.10715230834229e-4,NA,NA,NA,NA,NA
Phvul.007G054700.1,NA,NA,NA,NA,0.0179350627832992,NA,NA
Phvul.007G056200.1,NA,NA,0.0011319263182094,NA,NA,NA,1.45814688221871e-4
Phvul.007G056600.1,0.0147323884814663,NA,NA,NA,NA,NA,NA
Phvul.007G057600.1,NA,NA,0.0108431243524554,NA,NA,NA,NA
Phvul.007G057800.1,NA,NA,6.40625586427861e-18,NA,0.00404492290891574,NA,NA
Phvul.007G058400.2,NA,0.033311902104142,NA,NA,0.00219235562951856,NA,NA
Phvul.007G060800.1,NA,0.0352838933141494,NA,0.0192586039314187,8.69024626125595e-18,NA,NA
Phvul.007G062000.1,NA,NA,NA,NA,NA,NA,0.00853906391181802
Phvul.007G063400.1,NA,NA,0.0416248118607923,NA,0.00899475394841017,NA,NA
Phvul.007G063500.1,7.41273195937227e-6,NA,NA,NA,NA,NA,NA
Phvul.007G064100.1,3.01903264195404e-4,NA,1.03662540136028e-6,NA,0.00349478724371593,NA,0.0134447576764041
Phvul.007G064400.1,2.34112817497404e-6,1.21636561602211e-4,NA,NA,NA,NA,1.11931684759277e-24
Phvul.007G066100.1,NA,NA,NA,NA,NA,1.6753738716219e-10,NA
Phvul.007G066300.1,NA,NA,NA,NA,7.19608638132674e-4,NA,NA
Phvul.007G066500.1,NA,NA,NA,NA,NA,2.57207830600111e-7,NA
Phvul.007G066520.1,NA,NA,NA,NA,1.18592054230411e-8,NA,NA
Phvul.007G067500.1,0.00395392820265963,0.0160803788809051,NA,NA,NA,NA,5.19181598519322e-7
Phvul.007G067800.1,4.30369021898349e-13,0.00332504288956696,2.60404084637571e-52,NA,NA,NA,NA
Phvul.007G069200.1,NA,NA,0.00706290070780278,NA,NA,NA,NA
Phvul.007G070001.1,NA,NA,0.00310578429059267,NA,NA,NA,NA
Phvul.007G071400.1,5.17873473663722e-7,NA,2.0432965258346e-14,NA,NA,6.86243327670322e-5,NA
Phvul.007G071500.1,NA,NA,1.07092826362654e-7,NA,0.0352461394899565,0.00136623778424424,NA
Phvul.007G071900.1,NA,0.00112039522074221,1.68549435181617e-19,NA,3.51785336404818e-12,NA,NA
Phvul.007G073000.3,3.79661292403149e-5,NA,9.4093375238683e-9,NA,NA,NA,6.46300534165906e-16
Phvul.007G073400.1,NA,NA,1.95753713282329e-11,NA,NA,NA,NA
Phvul.007G074000.2,NA,NA,NA,NA,4.56226662262547e-9,NA,NA
Phvul.007G074200.2,NA,NA,1.86039882974115e-17,NA,8.79598213242571e-14,NA,NA
Phvul.007G075100.1,0.0311182780082723,NA,NA,NA,NA,NA,NA
Phvul.007G075400.1,9.90343108467032e-7,1.77057216510854e-4,6.71110000282813e-16,NA,1.95002986322611e-13,NA,2.01131281151033e-11
Phvul.007G075700.1,NA,NA,NA,NA,4.15544701826755e-18,NA,NA
Phvul.007G077800.1,NA,1.32446130114338e-4,NA,NA,1.13766146094659e-15,NA,2.17791547808958e-24
Phvul.007G078000.2,0.007095657173542,NA,NA,0.0350756269367179,1.07299073209244e-6,NA,NA
Phvul.007G079700.2,NA,NA,NA,NA,0.00106785895861181,NA,NA
Phvul.007G079800.1,NA,NA,NA,NA,9.57214927968105e-6,NA,NA
Phvul.007G080400.1,0.012853842455641,0.00426996564062814,0.00763559230988386,NA,1.46661079374882e-6,NA,5.19181978388543e-4
Phvul.007G081200.1,0.0308931849689139,7.7223796916917e-10,8.57346417974107e-13,NA,8.5719300556729e-5,NA,0.00331887060324175
Phvul.007G081600.1,2.5024048987377e-6,3.16183758978321e-4,8.89278340544685e-44,NA,NA,NA,NA
Phvul.007G082000.1,1.22773309153388e-6,1.29827127478172e-4,1.47603987402712e-29,NA,5.84338452530021e-42,NA,9.87578807372702e-21
Phvul.007G082600.1,2.06517261787382e-11,NA,NA,NA,NA,NA,NA
Phvul.007G082800.1,NA,NA,NA,NA,0.00339313061179481,NA,NA
Phvul.007G084000.1,NA,0.00890287187172802,NA,NA,NA,NA,NA
Phvul.007G084400.1,NA,NA,2.5269273979516e-18,NA,6.36196462808616e-16,NA,NA
Phvul.007G091400.1,NA,NA,7.48463659167265e-5,NA,0.0032126571273804,NA,NA
Phvul.007G092400.1,NA,0.00458119512109662,5.65084394649434e-5,NA,1.15523267178817e-5,3.68133670906833e-5,NA
Phvul.007G093600.1,NA,NA,NA,1.74493313479951e-8,NA,7.89763534291805e-22,NA
Phvul.007G094000.1,NA,1.33065388224108e-9,NA,NA,NA,NA,NA
Phvul.007G095000.1,2.50254508284743e-6,NA,NA,NA,NA,NA,NA
Phvul.007G096000.1,NA,NA,2.89044207831525e-24,NA,NA,NA,NA
Phvul.007G096100.1,4.71954239876204e-6,NA,0.00497872948611866,NA,NA,2.0305484216635e-7,2.43087559560661e-6
Phvul.007G096300.1,NA,NA,NA,NA,0.0168037531755086,NA,NA
Phvul.007G097000.1,5.92045196192761e-9,NA,NA,NA,NA,NA,NA
Phvul.007G097200.1,NA,NA,NA,NA,NA,2.24679471342383e-6,NA
Phvul.007G099800.1,NA,NA,4.39676275046596e-12,NA,1.95790482514412e-11,NA,NA
Phvul.007G100300.1,NA,NA,5.88189987248452e-6,NA,1.45703732888914e-8,NA,1.72638454756442e-6
Phvul.007G100800.1,NA,NA,NA,NA,NA,0.00119662006862491,NA
Phvul.007G100900.1,NA,NA,1.24853893532759e-4,NA,NA,NA,NA
Phvul.007G101400.1,NA,0.0451384628698209,NA,NA,NA,NA,NA
Phvul.007G102000.1,NA,NA,7.46467484486101e-28,NA,NA,NA,NA
Phvul.007G102900.1,1.68392983433285e-21,3.22982551540129e-7,5.06685580769593e-30,NA,NA,NA,3.79103621020244e-19
Phvul.007G106100.1,7.58000745592809e-24,3.65919493793053e-11,NA,NA,NA,NA,6.29260456657273e-39
Phvul.007G107400.1,NA,NA,8.19177559176467e-5,NA,1.65391999556555e-24,0.00604012113508741,NA
Phvul.007G108400.1,NA,NA,NA,NA,0.00218480236272908,NA,NA
Phvul.007G108700.1,NA,NA,NA,NA,NA,NA,3.1045878258357e-4
Phvul.007G109000.1,0.026948737358268,2.76982702736901e-4,NA,NA,NA,NA,NA
Phvul.007G112000.1,NA,NA,1.01462501054067e-7,NA,NA,NA,NA
Phvul.007G112100.1,NA,NA,2.52824850047654e-9,NA,0.0111663297996575,NA,NA
Phvul.007G113100.1,NA,NA,NA,NA,NA,0.00537242798007581,NA
Phvul.007G113700.1,1.13545373270792e-7,7.31568687276678e-7,5.24296493828281e-19,NA,0.00538640418410852,NA,0.00308686888596773
Phvul.007G114000.1,NA,NA,0.00617544296736944,NA,NA,NA,NA
Phvul.007G114200.1,8.98812479539414e-6,NA,2.60164782235984e-5,NA,0.00501878548893902,NA,2.12873721563801e-10
Phvul.007G119178.1,NA,NA,NA,NA,4.13177417302755e-4,NA,NA
Phvul.007G125500.1,NA,0.00856064027835868,7.92782129579921e-8,NA,2.04807115437801e-12,NA,4.98782474773386e-4
Phvul.007G127800.1,8.76970478322952e-20,0.00215851935537455,NA,NA,NA,NA,1.4958882653755e-18
Phvul.007G128100.1,NA,NA,NA,NA,NA,NA,1.48244936876809e-4
Phvul.007G128200.1,3.23051605532312e-10,NA,NA,NA,NA,NA,NA
Phvul.007G134700.1,1.7458579664255e-4,0.00349526360119371,4.36528706072751e-71,NA,NA,NA,NA
Phvul.007G135400.1,NA,NA,2.90326769361908e-6,NA,NA,NA,NA
Phvul.007G135800.1,NA,NA,NA,NA,NA,NA,1.68135935756762e-4
Phvul.007G135900.1,NA,0.0356670565996674,8.46028664894107e-79,NA,1.74655006214314e-17,NA,NA
Phvul.007G136800.1,NA,7.89193021984227e-6,5.27084314180314e-6,NA,3.17583954696916e-5,NA,0.00764640765905064
Phvul.007G137600.1,NA,NA,NA,NA,NA,0.00399683370230727,NA
Phvul.007G137800.1,NA,NA,NA,NA,9.90162491390002e-6,NA,NA
Phvul.007G141900.1,NA,NA,NA,NA,4.94589423197753e-6,NA,NA
Phvul.007G142200.2,NA,NA,NA,NA,3.50130728426973e-6,NA,NA
Phvul.007G142500.1,NA,NA,NA,NA,4.30121008909135e-6,NA,NA
Phvul.007G142600.1,NA,NA,NA,NA,8.48328198399197e-6,NA,NA
Phvul.007G142950.1,NA,NA,NA,NA,0.0476808841787509,0.00493914034994665,NA
Phvul.007G143000.1,NA,NA,NA,NA,6.49931524176929e-5,0.00574054740362826,NA
Phvul.007G145300.1,NA,NA,4.88355526911577e-15,NA,NA,NA,NA
Phvul.007G145700.1,NA,NA,NA,NA,3.17577911466268e-11,NA,NA
Phvul.007G149000.1,NA,NA,1.31340128917055e-9,NA,NA,NA,NA
Phvul.007G149700.1,9.97860191197997e-8,NA,NA,NA,NA,NA,NA
Phvul.007G151000.1,0.00790047919789842,NA,0.00539665328819695,NA,NA,NA,4.24171295071225e-5
Phvul.007G151300.1,NA,0.0485417832102137,6.35702444314007e-70,NA,1.46714148489759e-40,NA,2.54027670417465e-7
Phvul.007G151700.1,NA,NA,NA,NA,0.00691141776107229,NA,NA
Phvul.007G152700.2,NA,0.0191463792847321,1.51186563155053e-10,NA,NA,NA,NA
Phvul.007G158400.1,NA,3.04659813271427e-4,NA,NA,NA,NA,NA
Phvul.007G158600.1,NA,0.00771016242629206,NA,NA,0.0254017892829773,NA,NA
Phvul.007G159000.1,NA,NA,NA,NA,NA,7.7360248193042e-13,NA
Phvul.007G160901.1,NA,NA,5.90105145664646e-34,NA,NA,NA,NA
Phvul.007G162150.1,NA,NA,NA,NA,NA,1.83014401879545e-5,NA
Phvul.007G164200.1,NA,NA,1.95005738053594e-16,NA,NA,NA,NA
Phvul.007G165800.2,0.023934904465593,0.012931759642845,NA,NA,NA,NA,1.89167878553989e-4
Phvul.007G166300.1,NA,NA,4.62153817112955e-8,NA,2.50054489576558e-4,NA,NA
Phvul.007G167000.1,NA,NA,NA,NA,1.89875541465872e-8,NA,NA
Phvul.007G167800.1,NA,NA,7.79149664945084e-16,NA,2.49270308975207e-5,NA,NA
Phvul.007G168000.1,1.33930346476733e-6,NA,9.44053511297195e-32,NA,NA,NA,NA
Phvul.007G169000.1,NA,NA,NA,NA,4.70501695938361e-5,NA,NA
Phvul.007G170100.1,NA,NA,NA,NA,2.60895405902309e-5,NA,NA
Phvul.007G170300.1,NA,NA,7.80667039383352e-30,NA,NA,NA,NA
Phvul.007G171600.2,NA,NA,NA,NA,0.022839725980913,NA,NA
Phvul.007G172300.1,NA,NA,9.11110527487492e-4,NA,NA,NA,NA
Phvul.007G173000.1,NA,NA,NA,NA,0.00498295058529488,NA,NA
Phvul.007G173400.1,NA,NA,1.0484950426288e-5,NA,2.61120610339458e-4,8.48073666734103e-5,NA
Phvul.007G173900.1,NA,8.14398607872585e-4,NA,NA,1.20807840278481e-25,NA,NA
Phvul.007G174500.1,NA,NA,1.2465937181734e-23,NA,NA,NA,NA
Phvul.007G174800.2,1.79616013070212e-5,NA,9.53442630654132e-16,NA,NA,NA,NA
Phvul.007G174900.1,NA,NA,NA,NA,2.75791519044655e-5,NA,NA
Phvul.007G174950.1,NA,NA,5.18799854955688e-6,NA,4.70866315555759e-6,NA,NA
Phvul.007G176100.1,NA,NA,NA,NA,0.00377938947231664,NA,NA
Phvul.007G178200.1,NA,NA,NA,NA,NA,NA,0.0193153048649503
Phvul.007G178800.1,NA,NA,4.04789120130015e-4,NA,NA,NA,NA
Phvul.007G180100.1,NA,NA,NA,NA,0.00342112700627691,NA,NA
Phvul.007G180800.1,NA,NA,NA,NA,NA,NA,2.13464028297387e-6
Phvul.007G181900.1,NA,4.19642596612339e-7,NA,6.58452156347467e-5,NA,NA,NA
Phvul.007G183300.1,NA,0.00161620077124117,6.85379096790726e-10,NA,NA,NA,NA
Phvul.007G184300.1,NA,1.35325839786362e-9,NA,NA,NA,NA,NA
Phvul.007G190000.1,NA,0.00971340458141456,NA,NA,4.52567824245822e-8,NA,NA
Phvul.007G190100.3,NA,0.00209867246977649,NA,NA,NA,NA,NA
Phvul.007G190300.1,NA,NA,NA,NA,NA,NA,0.0110400984186107
Phvul.007G190900.1,NA,NA,NA,NA,0.0205755954742747,0.0169608704572298,NA
Phvul.007G192100.1,NA,NA,NA,NA,NA,0.0229908979581742,NA
Phvul.007G192200.1,NA,NA,4.35224550812341e-40,NA,2.7172025154636e-23,NA,NA
Phvul.007G192800.1,NA,NA,NA,NA,NA,1.84225743181609e-5,NA
Phvul.007G193300.1,NA,NA,7.53127092501287e-35,NA,6.84320236473495e-15,NA,NA
Phvul.007G193700.1,1.56088173077212e-4,0.0061335366562866,1.55168841283707e-4,NA,0.00431184508540728,NA,1.69032152783071e-8
Phvul.007G193800.1,2.22220747198529e-10,2.25957560395384e-4,NA,NA,NA,3.71166735218211e-5,1.62219134968939e-17
Phvul.007G195000.1,NA,0.00492268031662762,NA,0.0239068838320685,7.0057403171253e-8,NA,NA
Phvul.007G195500.2,NA,NA,NA,NA,5.89015740572343e-6,NA,NA
Phvul.007G196800.1,NA,0.00287308611155949,NA,NA,NA,NA,1.31246320254718e-18
Phvul.007G197400.1,NA,NA,NA,NA,NA,0.0329135406176459,NA
Phvul.007G197500.1,1.59582362458013e-18,7.73454720837853e-5,NA,NA,NA,NA,4.88758919404734e-27
Phvul.007G200700.1,1.13705828549999e-26,NA,NA,NA,NA,1.66176884957464e-13,1.79045828376848e-26
Phvul.007G201100.1,NA,NA,NA,NA,0.00204824146050013,NA,NA
Phvul.007G201400.1,NA,NA,NA,NA,0.0137909314669285,NA,NA
Phvul.007G202500.1,0.00357666937418916,NA,NA,NA,NA,0.0344302307782343,NA
Phvul.007G203400.1,NA,NA,NA,0.00583081082073002,NA,4.66035778511476e-9,NA
Phvul.007G204400.1,NA,NA,2.8744103966422e-12,NA,1.61508987375572e-6,NA,NA
Phvul.007G205901.1,NA,0.0233097532428693,NA,NA,NA,NA,NA
Phvul.007G206200.1,NA,NA,NA,NA,NA,NA,4.14604484974815e-4
Phvul.007G207600.1,NA,1.45409878837673e-5,NA,NA,0.0111087403923607,NA,NA
Phvul.007G208000.1,NA,0.00543022479352643,1.1863741223301e-7,NA,4.48852817962416e-11,NA,8.22949862724495e-5
Phvul.007G208800.1,NA,NA,4.50599800843565e-4,NA,NA,NA,1.13910779100972e-9
Phvul.007G208900.1,0.0104154873899045,7.69096336071607e-4,NA,NA,2.30652572772626e-7,NA,4.36372930035899e-13
Phvul.007G211400.1,NA,NA,2.21133652875152e-4,NA,0.00625544364577225,NA,NA
Phvul.007G211800.1,NA,NA,1.03890535392589e-18,NA,2.90171758930073e-9,6.21687603521849e-19,NA
Phvul.007G211900.1,2.07144529669276e-10,7.26955671744828e-5,NA,NA,NA,NA,4.53158685010783e-19
Phvul.007G212600.2,9.16098808108567e-4,3.57698481523343e-8,NA,NA,NA,NA,3.61198187810597e-35
Phvul.007G213800.1,NA,0.00215851935537455,8.34768815420238e-11,NA,3.78347918168963e-11,NA,NA
Phvul.007G214200.1,1.76707725344648e-6,1.29786589908099e-5,NA,NA,NA,NA,NA
Phvul.007G214900.1,NA,NA,2.51311853221913e-13,NA,0.00187459023789704,NA,NA
Phvul.007G217800.1,1.62024409936873e-22,NA,NA,NA,NA,NA,NA
Phvul.007G218100.1,NA,NA,NA,NA,NA,0.0314603003120473,0.00499217576582859
Phvul.007G219500.2,NA,NA,1.0119138998821e-15,NA,NA,NA,NA
Phvul.007G220200.1,2.82814872139816e-6,NA,NA,NA,NA,NA,2.10971555726555e-12
Phvul.007G220500.1,NA,0.00581258463069334,NA,NA,NA,NA,NA
Phvul.007G220700.1,NA,NA,NA,NA,NA,0.00141001092686874,NA
Phvul.007G222500.1,NA,1.11830381279741e-12,5.56660016717196e-5,0.025108338288065,4.44434703679576e-5,NA,NA
Phvul.007G222900.1,6.72235378126671e-10,1.49127050766262e-5,NA,0.0114777460501634,NA,NA,2.63934363342083e-15
Phvul.007G223101.1,NA,NA,1.10612954421519e-7,NA,3.11816018545974e-12,NA,NA
Phvul.007G225100.1,NA,NA,NA,NA,NA,3.83154225660151e-24,NA
Phvul.007G226400.1,3.96079460395163e-5,4.10736018772994e-6,NA,0.0108343800460266,2.42192760948824e-4,NA,7.35133206901968e-35
Phvul.007G227900.1,NA,NA,NA,NA,0.0127375065824583,NA,NA
Phvul.007G228400.1,0.0276784568984069,NA,NA,0.00856714889221514,7.46597629749639e-4,NA,NA
Phvul.007G228500.1,0.0317555364759825,5.94172146386209e-5,NA,NA,NA,NA,0.00745236745594606
Phvul.007G233100.1,NA,NA,3.01140784814154e-11,NA,1.54080890040742e-9,NA,NA
Phvul.007G234300.1,NA,NA,5.22805855337089e-20,NA,2.667355108526e-12,NA,NA
Phvul.007G238800.2,NA,NA,NA,NA,0.0203869854966813,NA,NA
Phvul.007G239800.1,0.0139047628568194,NA,8.81484548950027e-16,NA,NA,NA,NA
Phvul.007G240100.1,NA,NA,2.07526631098631e-5,NA,NA,NA,NA
Phvul.007G241800.1,2.24174148729842e-9,5.96423582994415e-6,NA,NA,NA,9.87901022441417e-4,NA
Phvul.007G242100.1,NA,NA,7.98010515125876e-9,NA,NA,NA,NA
Phvul.007G242300.2,NA,1.11537211648085e-6,NA,0.00307919181939382,0.00708949946271877,NA,NA
Phvul.007G242400.1,NA,NA,NA,NA,NA,NA,0.0203046248263908
Phvul.007G242900.1,NA,NA,1.97659196521234e-4,NA,0.00154047124315791,NA,NA
Phvul.007G245600.1,NA,NA,5.75218388655904e-34,NA,NA,NA,NA
Phvul.007G245833.1,NA,NA,5.98604812161665e-40,NA,1.09564981984616e-13,NA,NA
Phvul.007G245900.1,NA,NA,2.29508068158249e-10,NA,4.24544399424507e-9,NA,NA
Phvul.007G246200.1,NA,0.00110767324885017,NA,NA,NA,NA,NA
Phvul.007G248300.1,NA,NA,NA,NA,1.47780280743423e-4,NA,NA
Phvul.007G248400.1,NA,NA,5.99957444545015e-49,NA,6.27915652157033e-4,NA,NA
Phvul.007G248500.1,NA,NA,NA,NA,NA,0.00698238278677047,7.55098122623908e-5
Phvul.007G249100.1,NA,NA,9.05542912378456e-64,NA,NA,0.0429152519094448,0.0265799975783424
Phvul.007G249900.1,NA,NA,5.0183410434501e-5,NA,0.00106107889299365,NA,NA
Phvul.007G250700.2,3.09203997243237e-6,NA,3.41876927851864e-29,NA,NA,4.91268251692804e-8,NA
Phvul.007G251100.1,NA,NA,1.44086123320232e-4,NA,NA,NA,NA
Phvul.007G251200.1,NA,NA,3.40746283071868e-54,NA,8.07192084050431e-7,NA,NA
Phvul.007G252301.1,NA,NA,NA,NA,5.65556783415278e-7,NA,NA
Phvul.007G254200.1,NA,0.00964979202056924,NA,NA,NA,NA,NA
Phvul.007G254300.1,NA,0.00816465784324356,NA,NA,NA,NA,NA
Phvul.007G254400.1,0.0038191949803658,NA,NA,NA,NA,NA,2.40424993317092e-4
Phvul.007G257400.1,0.0399770705015791,NA,NA,NA,NA,NA,NA
Phvul.007G257500.1,NA,NA,NA,NA,NA,NA,3.1432225875399e-13
Phvul.007G258300.1,NA,NA,NA,0.0466678756208168,3.12515123076753e-8,NA,0.00111320880386729
Phvul.007G259500.1,NA,0.0101982881596976,NA,NA,NA,NA,1.25757045652995e-6
Phvul.007G259600.1,NA,NA,2.30926482610072e-11,NA,0.00556006613506576,NA,NA
Phvul.007G261000.1,NA,0.0108102216345928,NA,NA,1.90800887260292e-26,NA,5.35329657944565e-11
Phvul.007G261100.1,NA,NA,9.8650969412156e-18,NA,NA,NA,NA
Phvul.007G261700.1,NA,NA,7.2286103257044e-5,NA,NA,NA,NA
Phvul.007G263300.1,NA,NA,3.89796553415804e-13,NA,4.28428692877151e-5,NA,NA
Phvul.007G263900.1,NA,NA,NA,NA,1.08989064030823e-4,NA,NA
Phvul.007G263950.1,NA,NA,2.37592279799964e-42,NA,2.03681487684044e-25,NA,NA
Phvul.007G264900.1,NA,NA,NA,NA,1.01106784560803e-5,NA,NA
Phvul.007G266900.1,NA,NA,NA,NA,NA,NA,0.00111122903314533
Phvul.007G267700.1,NA,0.00419866903743136,NA,NA,6.3907703038055205e-07,NA,1.01535931994924e-8
Phvul.007G267800.1,NA,0.00425471846662976,NA,NA,NA,NA,NA
Phvul.007G268300.1,0.00195138231899294,NA,7.47070376170976e-16,NA,NA,NA,NA
Phvul.007G268800.1,NA,4.0874438911837e-5,NA,NA,NA,3.89432426375255e-19,NA
Phvul.007G269100.1,NA,NA,4.75323377286687e-16,NA,1.05205498229603e-6,NA,NA
Phvul.007G272100.1,0.00398875680784019,NA,NA,NA,NA,NA,NA
Phvul.007G273000.1,8.71575287981569e-8,NA,NA,NA,0.00216874185737172,0.00330720234892911,NA
Phvul.007G273200.1,NA,9.0968107141651e-8,NA,NA,NA,1.76676238508655e-12,NA
Phvul.007G275300.1,NA,NA,2.74221056870749e-37,NA,7.45322178645996e-16,NA,2.57794161775859e-29
Phvul.007G275600.1,NA,NA,1.11684332891715e-4,NA,NA,NA,NA
Phvul.007G275700.1,NA,0.0416133010062865,NA,NA,2.74998055392801e-5,NA,NA
Phvul.007G276000.1,NA,NA,NA,NA,0.00448201335343263,NA,NA
Phvul.007G276100.1,NA,NA,NA,NA,NA,1.24149031904195e-6,NA
Phvul.007G276200.1,NA,NA,NA,NA,NA,NA,1.3502800839635e-7
Phvul.007G276700.2,NA,1.0113161234211e-4,NA,NA,NA,NA,1.29494466971378e-19
Phvul.007G277600.1,NA,NA,NA,NA,0.00233132241057968,NA,NA
Phvul.007G278800.1,0.0221134983844407,NA,0.0257183693912829,NA,NA,NA,NA
Phvul.007G280700.2,NA,0.0014949449021658,4.64820709266382e-4,NA,8.51645754404506e-4,NA,NA
Phvul.007G280800.1,NA,NA,5.09402282571547e-50,NA,4.76241101265482e-6,NA,NA
Phvul.008G001000.1,6.36450062763372e-9,6.2753203579389e-6,NA,NA,NA,NA,6.15664225342675e-34
Phvul.008G001200.1,NA,0.00731617634284237,NA,NA,NA,NA,NA
Phvul.008G001500.1,NA,0.00709400763689893,1.16212530424478e-35,NA,4.04914709329913e-10,NA,NA
Phvul.008G001600.1,NA,NA,5.93124010738562e-19,NA,3.19565136289443e-4,NA,NA
Phvul.008G001900.1,NA,NA,NA,NA,2.18994190548694e-22,NA,NA
Phvul.008G005200.1,NA,NA,NA,NA,0.0069943786835849,NA,NA
Phvul.008G005600.1,NA,NA,1.80240977629685e-18,NA,1.44417897988249e-17,NA,NA
Phvul.008G006900.1,NA,NA,1.2663366376576e-8,NA,0.00175417549437115,NA,NA
Phvul.008G007400.1,NA,NA,3.75121474518695e-8,NA,2.06910117324672e-9,NA,NA
Phvul.008G008100.1,8.14044147015498e-8,7.1615449937164e-4,NA,NA,NA,NA,1.71903991518936e-5
Phvul.008G008200.1,0.0261065921047428,NA,8.6940589269379008e-12,NA,6.73506703704015e-4,NA,NA
Phvul.008G009000.1,NA,NA,0.00130389439245443,NA,6.01352648518183e-7,NA,NA
Phvul.008G011400.1,NA,NA,NA,NA,NA,NA,8.11155928755937e-4
Phvul.008G011700.1,NA,NA,0.00366657474842702,NA,NA,NA,NA
Phvul.008G011900.1,NA,NA,NA,NA,NA,NA,1.51327078319367e-7
Phvul.008G012000.1,1.43171289791282e-4,2.69856221238329e-7,NA,NA,NA,NA,NA
Phvul.008G012200.1,NA,NA,3.56852186157627e-9,NA,1.27381132545958e-4,NA,NA
Phvul.008G013200.1,NA,0.0321707964911741,1.14675753270681e-39,NA,3.25549711170121e-23,NA,NA
Phvul.008G016000.1,0.00405623784223798,0.00311649507664984,NA,NA,1.31084608251157e-4,NA,6.85772243797306e-13
Phvul.008G016500.1,7.8317608789594e-4,1.60167705234308e-6,4.39807928378665e-10,0.0195752453603167,NA,1.33495390968973e-30,NA
Phvul.008G016600.1,NA,7.36009814912556e-16,NA,0.00101156665580887,NA,9.08052601336445e-46,NA
Phvul.008G017200.1,NA,NA,1.03124295557683e-32,NA,1.7957619238912e-19,NA,NA
Phvul.008G017400.1,NA,NA,2.10310076418731e-19,NA,1.45659364467077e-8,NA,NA
Phvul.008G020100.1,NA,NA,3.18193534449185e-9,NA,4.51457146331767e-11,NA,NA
Phvul.008G020200.1,NA,0.0293105972627973,NA,NA,NA,NA,NA
Phvul.008G022000.1,NA,3.50364425815683e-5,NA,NA,NA,NA,5.68946720007253e-23
Phvul.008G022100.1,NA,NA,NA,NA,0.00711849560224817,NA,NA
Phvul.008G022700.1,NA,NA,1.24723045024135e-24,NA,1.17971299509999e-5,NA,NA
Phvul.008G022925.1,NA,0.023471708560353,0.00766053443126488,NA,NA,NA,NA
Phvul.008G023400.1,0.00804578497951117,NA,NA,NA,NA,NA,NA
Phvul.008G023800.1,NA,NA,3.1269792805859e-13,NA,2.85982884938127e-8,NA,NA
Phvul.008G028100.2,2.01832043626357e-4,NA,NA,NA,NA,2.01821748631679e-7,9.80805370281536e-6
Phvul.008G028700.2,NA,NA,NA,NA,NA,3.24108139332946e-4,NA
Phvul.008G028800.1,NA,NA,8.84418353168564e-5,NA,0.00608823223026227,NA,NA
Phvul.008G029000.1,NA,NA,NA,NA,0.00310411311431625,NA,NA
Phvul.008G029400.1,NA,0.0367700753339163,8.54423936919953e-16,NA,1.78129774707021e-7,NA,NA
Phvul.008G031580.1,NA,NA,NA,NA,NA,0.0015242192351148,NA
Phvul.008G032600.2,0.00162360887756201,NA,NA,NA,NA,NA,NA
Phvul.008G033200.1,0.00106082140957417,NA,NA,NA,NA,NA,NA
Phvul.008G034000.1,2.67848283187265e-6,NA,6.41435708210042e-54,NA,NA,NA,NA
Phvul.008G034100.1,NA,0.0103454693923384,NA,NA,0.0153552393694747,0.0115687591096471,NA
Phvul.008G034300.1,2.3448540709575e-5,NA,NA,NA,NA,NA,NA
Phvul.008G034400.1,5.74795238882124e-5,NA,0.0419147740208819,NA,NA,NA,NA
Phvul.008G035600.1,NA,NA,3.1722296688641e-26,NA,NA,NA,NA
Phvul.008G036000.2,NA,0.00451059911623562,4.30113914346774e-4,NA,7.18219666544583e-7,NA,3.71514614428135e-4
Phvul.008G039600.1,NA,0.0183563246246478,NA,NA,NA,NA,NA
Phvul.008G040500.1,NA,NA,1.35500954186685e-45,0.00587419747853651,1.35375113844575e-4,NA,NA
Phvul.008G040900.2,2.86158206261176e-6,NA,NA,NA,NA,NA,1.93653734091326e-12
