GeneID,log2FC_dat_ev,log2FC_dat_rna,log2FC_dat_ox,log2FC_dat_rna_lp,log2FC_dat_ox_lp,log2FC_dat_rna_op,log2FC_dat_ox_op
Phvul.010G027300.1,NA,NA,2.703664839423,NA,NA,NA,-1.11560765475142
Phvul.010G027450.1,NA,NA,1.38878858169348,NA,NA,NA,NA
Phvul.010G027700.1,NA,NA,-1.08019344444945,NA,NA,NA,NA
Phvul.010G028101.1,NA,NA,-1.48351636996428,NA,-1.36241234646246,NA,NA
Phvul.010G028600.1,NA,NA,-1.08041464598262,NA,NA,NA,NA
Phvul.010G028700.1,NA,NA,3.19816855045785,NA,NA,NA,-1.90428764827943
Phvul.010G028800.1,NA,NA,1.14485372517931,NA,NA,NA,NA
Phvul.010G029000.3,NA,NA,1.00321395487388,NA,NA,NA,NA
Phvul.010G029100.1,NA,NA,1.32540232810551,NA,NA,NA,NA
Phvul.010G029201.1,NA,NA,1.36299517467933,NA,1.26221612317481,NA,NA
Phvul.010G029600.1,NA,NA,1.6067943840307,NA,NA,NA,NA
Phvul.010G030500.2,NA,NA,-1.0809451081865,NA,NA,NA,NA
Phvul.010G031100.1,NA,-1.1196154055651,1.54018951449955,NA,1.77239345549761,NA,NA
Phvul.010G031300.1,NA,NA,-1.15510335705201,NA,-1.40568478669565,NA,NA
Phvul.010G031900.1,NA,NA,-1.30917608409139,NA,-1.76166096364386,NA,NA
Phvul.010G032400.1,NA,NA,NA,NA,-1.25800650181929,NA,NA
Phvul.010G033000.1,NA,NA,-1.48167066838864,NA,NA,NA,NA
Phvul.010G033600.1,NA,NA,1.75825060830722,NA,1.12444229393482,NA,NA
Phvul.010G038800.1,NA,NA,NA,NA,1.08995966340507,NA,NA
Phvul.010G039600.1,NA,NA,-1.09483028488857,NA,-1.05889099763098,NA,NA
Phvul.010G041200.1,NA,NA,NA,NA,1.14858312179975,NA,1.10134449886031
Phvul.010G042200.1,NA,NA,-1.06271041366766,NA,-1.59727768389158,NA,NA
Phvul.010G043100.1,NA,NA,1.12867361195926,NA,NA,NA,NA
Phvul.010G043400.1,-1.20748764290396,NA,NA,NA,NA,NA,-1.31423907240369
Phvul.010G043700.2,NA,NA,-2.16906693280288,NA,-1.51955048326496,NA,NA
Phvul.010G043800.2,NA,NA,NA,NA,-3.06418244512233,NA,NA
Phvul.010G045100.1,NA,NA,NA,NA,1.5708729614676,NA,NA
Phvul.010G046000.1,NA,NA,-1.61070423649629,NA,NA,NA,NA
Phvul.010G050500.1,NA,-1.35220337186228,-1.73150339765331,-1.31230365382921,-2.21152942632659,NA,NA
Phvul.010G050600.1,1.661208128801,NA,NA,NA,-2.14634712087627,1.17681746128794,NA
Phvul.010G050700.1,NA,NA,NA,NA,-1.40676588285679,NA,NA
Phvul.010G050800.1,NA,NA,-1.27521995795327,-1.15137196643255,-1.9168154605615,NA,NA
Phvul.010G052300.1,NA,NA,NA,NA,NA,NA,-1.06559883660821
Phvul.010G052400.1,NA,NA,NA,NA,-1.57475821927205,NA,-1.00862030510545
Phvul.010G052500.1,NA,NA,-1.30097570573729,NA,-1.70506932849557,NA,NA
Phvul.010G052900.1,-2.419472598768,NA,NA,NA,NA,NA,NA
Phvul.010G054300.1,NA,NA,-1.65601328804136,NA,-1.25573771554819,NA,NA
Phvul.010G054500.1,NA,NA,-5.03014654108364,NA,NA,-2.0215625392831,NA
Phvul.010G054700.1,NA,NA,-8.64369334688149,NA,NA,NA,NA
Phvul.010G054800.1,NA,NA,-3.10325197664417,NA,-2.73642323808694,-1.40296535241345,NA
Phvul.010G055100.1,NA,NA,-11.2827873687255,NA,NA,NA,NA
Phvul.010G055200.1,NA,NA,-2.05504287109007,NA,NA,-1.52383933319373,NA
Phvul.010G055300.1,NA,NA,NA,NA,NA,-2.18335648010912,NA
Phvul.010G055800.3,NA,NA,4.25602711633611,NA,2.9479705994563,NA,NA
Phvul.010G055900.1,NA,NA,1.1063567791735,NA,NA,NA,NA
Phvul.010G057500.1,NA,NA,NA,NA,NA,1.53015441491562,NA
Phvul.010G057600.1,NA,-1.28971956188094,NA,NA,NA,1.54573792863857,NA
Phvul.010G058800.2,-1.46155658110343,NA,NA,NA,NA,NA,-1.26350536212261
Phvul.010G059200.1,NA,NA,NA,NA,NA,NA,1.33456938576107
Phvul.010G059500.1,-1.06108573028384,-1.2517297666356,NA,NA,NA,NA,NA
Phvul.010G061333.1,NA,NA,-4.44327771520093,NA,NA,NA,NA
Phvul.010G062300.3,NA,NA,NA,NA,-1.01239647895743,NA,NA
Phvul.010G062500.1,NA,NA,-1.0309206745391,-1.17952109773686,-1.32992457680699,NA,NA
Phvul.010G062600.2,NA,NA,NA,NA,-1.10975317638602,NA,NA
Phvul.010G062800.1,NA,NA,NA,NA,-1.16877443211382,NA,NA
Phvul.010G063100.1,NA,1.10275304802621,NA,NA,NA,NA,NA
Phvul.010G063400.2,-1.21970564259223,-1.34711643447252,NA,NA,NA,NA,-1.1411533926429
Phvul.010G064900.1,-1.56522660123633,NA,-1.22388305086439,NA,NA,NA,NA
Phvul.010G065400.1,NA,NA,NA,NA,1.1032238914523,NA,NA
Phvul.010G066600.1,-1.12748395135676,-1.23116044719508,NA,NA,NA,NA,NA
Phvul.010G066900.1,1.16867343990688,NA,NA,NA,-1.14158073272311,NA,NA
Phvul.010G067200.1,2.21232112597139,1.87249503390624,NA,NA,NA,NA,1.86385686433766
Phvul.010G067300.1,NA,NA,NA,NA,1.21923219310907,NA,NA
Phvul.010G067500.2,NA,NA,NA,NA,NA,1.54520468180748,NA
Phvul.010G067600.1,1.17009140018925,1.40322356378449,NA,NA,NA,NA,NA
Phvul.010G067800.1,NA,NA,NA,NA,-1.10464971167952,NA,NA
Phvul.010G068300.1,NA,1.15394697772956,NA,NA,NA,NA,NA
Phvul.010G069400.2,NA,-1.35008651828602,NA,NA,-1.05578096206033,NA,NA
Phvul.010G070000.1,NA,NA,-9.34271459911607,NA,NA,NA,NA
Phvul.010G070800.1,NA,NA,1.65132694323846,NA,1.93428765253236,NA,NA
Phvul.010G071900.1,NA,NA,NA,NA,NA,NA,-1.0339489982302
Phvul.010G072000.1,NA,7.27823239460782,3.60236372118151,NA,NA,NA,NA
Phvul.010G073500.1,NA,1.11852493801082,1.08503395892053,NA,NA,-1.34746350405828,NA
Phvul.010G073700.1,NA,NA,NA,NA,-1.0321562631341,NA,NA
Phvul.010G074600.1,NA,NA,-1.29923314808546,NA,-1.24866505837757,NA,NA
Phvul.010G074960.1,NA,NA,-1.73191266972669,NA,-1.43319328053023,NA,NA
Phvul.010G075300.1,NA,NA,-1.08197994904349,NA,-1.03146743010232,NA,NA
Phvul.010G076001.1,NA,NA,1.21630237857976,NA,NA,NA,NA
Phvul.010G077000.1,-1.31267396491111,NA,NA,NA,NA,NA,NA
Phvul.010G078000.1,2.00483976498327,1.8757773867083,NA,NA,NA,NA,2.36997821833302
Phvul.010G078102.1,NA,NA,NA,NA,NA,NA,-1.25842394510601
Phvul.010G078180.1,1.32563149117998,NA,NA,NA,NA,NA,NA
Phvul.010G078258.1,NA,NA,NA,NA,-1.12831309946891,NA,NA
Phvul.010G078400.1,NA,NA,NA,NA,NA,-1.24591056371576,NA
Phvul.010G078900.1,NA,NA,NA,-1.1743869520566,NA,NA,NA
Phvul.010G079900.1,NA,NA,1.20643797044521,NA,1.1662510968898,NA,NA
Phvul.010G080700.1,NA,NA,1.26561643412666,NA,1.53954858142257,NA,NA
Phvul.010G083700.1,2.87275145287616,2.10602580240829,3.07120614579858,NA,1.52839943420188,NA,1.34447799470786
Phvul.010G085100.1,1.95298003048805,NA,1.16865803567796,NA,1.40561506587618,NA,NA
Phvul.010G085600.1,NA,NA,2.93844710840476,NA,2.18596238103682,NA,NA
Phvul.010G088050.1,NA,NA,NA,NA,NA,2.38726533898469,1.19344639771291
Phvul.010G088400.1,-1.0911099924459,NA,NA,NA,NA,NA,NA
Phvul.010G088500.1,NA,NA,NA,NA,NA,1.05131198300609,NA
Phvul.010G088700.1,-1.34548142309012,-1.26056238227895,-1.02824414107904,NA,NA,NA,NA
Phvul.010G089100.2,NA,NA,1.08492108603774,NA,NA,NA,NA
Phvul.010G091000.1,1.30753316281536,NA,NA,NA,NA,NA,1.07499360070561
Phvul.010G091800.3,NA,NA,-1.12824316797957,NA,NA,-1.35376639304413,NA
Phvul.010G092500.1,NA,NA,1.31591897294142,NA,NA,1.95412512666314,NA
Phvul.010G093500.2,1.35053686277332,2.5004144079044,1.21267677088137,NA,1.82330984068108,NA,1.97643103888166
Phvul.010G095300.1,NA,NA,NA,-1.34987799862111,NA,-1.38496912014215,NA
Phvul.010G096300.1,NA,1.40399202315892,NA,NA,1.0420321611162,NA,1.23153022288239
Phvul.010G096516.1,-2.52138482222668,NA,NA,NA,NA,NA,NA
Phvul.010G098200.1,NA,1.87532683530612,NA,NA,NA,NA,1.31642813758793
Phvul.010G098400.1,1.14439600777127,1.23356182457239,NA,NA,1.01795258982502,NA,1.62053105737657
Phvul.010G099400.3,1.88132823908386,2.4636042656444,1.28524663223533,NA,NA,NA,1.52301569431755
Phvul.010G099800.1,NA,NA,1.01314155024903,NA,NA,NA,NA
Phvul.010G099900.1,NA,NA,NA,NA,-1.80997089911756,NA,-1.4442005435208
Phvul.010G100700.1,NA,1.30771950922046,NA,NA,NA,NA,NA
Phvul.010G101500.1,NA,-1.56270829685767,-2.06662922557205,NA,NA,NA,NA
Phvul.010G101600.1,NA,NA,-1.753178278378,NA,-1.2656852857955,NA,NA
Phvul.010G101800.1,-1.33599963779482,NA,-2.2989241404058,NA,-1.61101266379041,NA,NA
Phvul.010G103200.1,1.10394743941797,NA,NA,NA,NA,NA,NA
Phvul.010G104200.2,NA,NA,NA,NA,NA,NA,1.01495200994852
Phvul.010G104700.1,NA,-1.29846034672961,NA,NA,NA,NA,NA
Phvul.010G107400.1,2.69696645503098,NA,2.72156308745574,NA,1.33370887395252,NA,1.31930732666772
Phvul.010G110000.1,NA,NA,NA,NA,-1.3226586921989,NA,NA
Phvul.010G111100.1,-1.09677666391418,NA,-1.01112416998256,NA,NA,-1.01730907305718,NA
Phvul.010G111200.2,NA,NA,NA,NA,-1.05571795736411,NA,NA
Phvul.010G112500.1,NA,1.0587693628495,NA,NA,1.10415169909129,NA,NA
Phvul.010G113500.1,NA,NA,NA,NA,-1.00132530547634,NA,NA
Phvul.010G113700.1,NA,NA,NA,NA,1.11301326623057,NA,NA
Phvul.010G114200.1,-1.32516116680425,-1.19556024720858,NA,NA,NA,NA,-1.00385287213252
Phvul.010G114900.1,1.40972478594422,NA,NA,NA,NA,NA,1.04471866325436
Phvul.010G117200.2,NA,NA,-1.02552263463016,NA,NA,NA,NA
Phvul.010G117500.1,NA,NA,NA,NA,1.02496325264427,NA,NA
Phvul.010G117900.1,NA,NA,-1.47009278699764,NA,-1.83294952537502,NA,NA
Phvul.010G118400.2,-1.02918176781807,NA,-2.08230219651445,NA,-1.58178699034543,NA,NA
Phvul.010G120100.1,NA,NA,-1.26240849688319,NA,NA,NA,NA
Phvul.010G120700.1,NA,NA,1.1427115541731,NA,1.00572847465705,NA,NA
Phvul.010G120850.1,NA,-1.75935907579665,NA,NA,NA,NA,NA
Phvul.010G121200.2,NA,1.15374938923356,NA,NA,NA,NA,1.00063545986658
Phvul.010G122500.1,2.01276648273262,3.14565414433509,2.13992702544269,NA,2.33123501427362,NA,2.2185291895226
Phvul.010G122600.1,NA,NA,1.09979109346427,NA,1.58947794664691,NA,NA
Phvul.010G122700.1,NA,NA,NA,NA,-1.30287917466435,NA,NA
Phvul.010G123200.1,NA,1.24073975401903,NA,NA,NA,NA,NA
Phvul.010G123400.1,1.26478319037497,NA,NA,NA,NA,NA,NA
Phvul.010G123500.1,NA,NA,NA,NA,1.00416289994527,NA,NA
Phvul.010G123600.1,NA,NA,1.66823712409353,NA,1.45437979647793,NA,NA
Phvul.010G124000.1,-1.37055863825731,-2.07114119212275,-2.72875162338592,NA,-2.56326146888329,NA,-1.19305696904857
Phvul.010G124800.1,NA,NA,NA,NA,1.04438700061602,NA,NA
Phvul.010G125300.1,2.31162696499705,3.75821852538846,2.42213687087922,NA,NA,-2.75597421508176,NA
Phvul.010G127500.1,-1.34504122789607,NA,1.38637074521437,NA,2.05907551009426,NA,NA
Phvul.010G128700.1,1.42858559692792,NA,NA,NA,NA,NA,NA
Phvul.010G129100.1,NA,1.04407533721011,NA,NA,NA,NA,NA
Phvul.010G129200.1,NA,NA,NA,NA,1.54603402593294,NA,NA
Phvul.010G129700.1,NA,NA,-1.51565100728045,NA,NA,NA,NA
Phvul.010G129800.1,-1.9079777946092,NA,-1.47626294051602,NA,NA,NA,NA
Phvul.010G130000.1,NA,NA,1.61409281589095,NA,NA,NA,NA
Phvul.010G131800.1,NA,NA,NA,NA,-1.28639380841874,NA,NA
Phvul.010G133600.1,1.12167004056187,NA,NA,NA,NA,NA,1.25599805997964
Phvul.010G133700.1,NA,NA,-3.07788987808609,NA,-2.94636760652966,NA,NA
Phvul.010G134700.1,1.03498232202077,NA,NA,NA,NA,NA,1.00362848094567
Phvul.010G135300.1,NA,1.46582413208015,NA,NA,NA,NA,1.01618146818306
Phvul.010G135500.2,1.00415825521165,1.04318921907169,NA,NA,NA,NA,1.1230555889993
Phvul.010G135900.1,-1.70107317431539,NA,NA,NA,1.3196844877001,-1.60787802191198,NA
Phvul.010G136400.1,NA,NA,NA,NA,-1.3325406176942,NA,-1.15536914707764
Phvul.010G136700.1,NA,NA,-2.93723971504711,NA,-2.56689491566066,NA,NA
Phvul.010G136900.1,NA,NA,NA,NA,-1.06473696035658,NA,NA
Phvul.010G137800.1,NA,NA,NA,NA,NA,NA,-1.15270861614938
Phvul.010G137900.1,NA,NA,1.90775631907846,NA,NA,NA,-1.82057711994777
Phvul.010G139600.1,NA,NA,-1.37910033704244,NA,NA,NA,NA
Phvul.010G139800.1,-1.19293063774342,NA,1.21552619900257,NA,1.01283675835484,NA,-1.38129768690574
Phvul.010G140301.1,NA,NA,-1.53633506676918,NA,NA,NA,-1.01947181038322
Phvul.010G140400.2,NA,NA,-1.26251081821976,NA,-1.55090505653606,NA,NA
Phvul.010G140700.2,-1.81322570190923,NA,-1.49476971619305,NA,NA,NA,-1.42046363318753
Phvul.010G140800.1,2.96894612313391,3.31286741341707,2.01522859845136,NA,NA,NA,1.68241447343562
Phvul.010G140900.1,3.46214716744178,3.75332660882186,3.07993931520155,NA,1.45336154576525,NA,1.84371360180258
Phvul.010G141050.1,3.33931254877912,3.58692657697844,2.94714229133213,NA,1.29768105325008,NA,1.70055664178648
Phvul.010G141200.2,3.57620323526767,4.03319530221478,2.52512075781939,NA,NA,NA,2.012253590796
Phvul.010G142400.2,NA,NA,-1.16873516638947,-1.02587584610674,-1.8003429265146,-1.02232396269703,NA
Phvul.010G143200.1,NA,NA,-1.73157696427734,NA,-1.28343884739713,NA,NA
Phvul.010G144200.1,NA,NA,-1.03153541850074,NA,NA,NA,NA
Phvul.010G146400.1,NA,NA,NA,NA,-1.06960489661962,NA,NA
Phvul.010G147100.1,-1.82571517190254,NA,NA,NA,NA,NA,-1.18001182430697
Phvul.010G147600.1,NA,-1.01147583647298,NA,NA,NA,NA,NA
Phvul.010G148300.1,NA,1.04492144786886,NA,NA,NA,NA,NA
Phvul.010G148700.1,1.36671261602036,2.16523981012481,NA,NA,1.13448199190985,NA,1.80600672419855
Phvul.010G149100.1,NA,NA,1.30087583888451,NA,NA,NA,NA
Phvul.010G150100.1,1.37291294366194,NA,NA,NA,NA,1.29161739660083,NA
Phvul.010G150400.2,NA,NA,NA,NA,-1.10160207023718,1.23771296668798,NA
Phvul.010G151500.1,1.87476872362636,2.62979096370301,NA,NA,NA,-1.49517664283429,NA
Phvul.010G151732.1,NA,NA,2.30850301474283,NA,NA,NA,NA
Phvul.010G152300.1,NA,NA,-1.3330460711222,NA,-1.1939780802984299,NA,NA
Phvul.010G152400.1,-1.27934436455523,-1.37795508046796,-1.36767951503798,NA,NA,NA,NA
Phvul.010G152700.1,NA,-1.00607165535908,NA,NA,NA,NA,NA
Phvul.010G153100.1,NA,NA,NA,NA,NA,NA,1.10412356423909
Phvul.010G154100.1,1.29957275872417,NA,1.67373022866542,NA,1.2991406136054,NA,NA
Phvul.010G154400.2,NA,1.79175470738008,NA,NA,1.48625756389678,NA,NA
Phvul.010G155300.1,NA,NA,3.43910192017791,NA,1.97706197640207,NA,NA
Phvul.010G157800.2,NA,NA,-2.09322760367293,NA,-2.07036787054218,NA,NA
Phvul.010G159400.1,NA,NA,1.45302877973494,NA,NA,NA,NA
Phvul.010G160600.1,NA,NA,NA,NA,-1.04630153752776,NA,NA
Phvul.010G160900.1,1.16630287073625,NA,NA,NA,NA,NA,1.18891305579457
Phvul.010G161700.1,NA,NA,NA,NA,-1.45652524087709,NA,NA
Phvul.010G162600.1,1.82394524792977,1.57156441358681,1.14244664756401,NA,NA,NA,1.6324477915814
Phvul.010G164100.1,NA,NA,NA,NA,-1.04292854493294,NA,NA
Phvul.011G000200.1,-1.11234893857538,NA,NA,NA,NA,NA,NA
Phvul.011G001100.1,NA,NA,NA,NA,1.12788546334542,NA,NA
Phvul.011G002500.1,NA,1.24684677762054,NA,NA,NA,NA,NA
Phvul.011G005800.1,NA,NA,NA,NA,NA,1.64249764383495,NA
Phvul.011G006000.3,NA,1.63808227208329,NA,NA,NA,NA,1.47158636306584
Phvul.011G007200.1,-1.36044131399197,NA,-1.53568808274604,NA,NA,NA,NA
Phvul.011G008000.1,NA,NA,NA,NA,1.06506913267336,NA,NA
Phvul.011G008100.1,-1.05018609577862,NA,NA,NA,NA,NA,-1.3380283304347
Phvul.011G008600.1,1.18918601049812,NA,NA,NA,NA,NA,NA
Phvul.011G010600.1,NA,NA,NA,NA,-1.16604065207856,NA,NA
Phvul.011G012500.1,NA,1.5142585275578,NA,NA,NA,NA,NA
Phvul.011G012600.1,NA,NA,NA,NA,-2.2790276350195,NA,NA
Phvul.011G014000.1,NA,NA,-1.51151446064228,NA,-1.05233198209236,NA,1.02608453931903
Phvul.011G014800.1,NA,1.79104339468154,NA,NA,NA,NA,NA
Phvul.011G015100.1,NA,-2.27683536915851,NA,NA,NA,NA,-1.78830754658827
Phvul.011G015500.1,NA,NA,1.99204929947456,NA,1.96764517403595,NA,NA
Phvul.011G016100.2,1.52431070816424,1.45300298579424,2.13844187391477,NA,NA,NA,NA
Phvul.011G016200.1,2.31755818722999,NA,3.63341229972616,NA,1.86069416420385,NA,NA
Phvul.011G016300.1,2.27896348006313,2.3557831305838,1.50481476040355,NA,NA,NA,1.16142216945723
Phvul.011G018000.1,NA,NA,-1.37834628563534,NA,-1.81702494702866,NA,NA
Phvul.011G018500.1,NA,NA,1.15201973000303,NA,NA,NA,NA
Phvul.011G019200.1,NA,NA,NA,NA,NA,NA,-1.12246690536554
Phvul.011G019300.1,NA,NA,-1.01133308484806,NA,NA,NA,NA
Phvul.011G020400.1,-1.19521277793043,NA,NA,NA,NA,-1.10511391727489,NA
Phvul.011G022300.1,NA,-4.8305140041409,NA,NA,NA,NA,-3.44684335137437
Phvul.011G024600.2,NA,NA,1.29824520234463,NA,1.11588786242347,NA,NA
Phvul.011G025600.1,NA,1.98261039754698,NA,NA,NA,NA,NA
Phvul.011G028501.1,NA,NA,NA,NA,-1.03570003647019,NA,NA
Phvul.011G029000.1,NA,NA,NA,NA,-1.80768135670624,NA,NA
Phvul.011G030200.1,NA,1.6538113300227,1.26543764974118,NA,1.64186359356455,NA,NA
Phvul.011G032500.1,NA,NA,NA,NA,-1.36547443996511,NA,NA
Phvul.011G033800.1,1.89739039542355,NA,NA,NA,NA,NA,2.07637447127981
Phvul.011G034000.1,NA,NA,-1.12602859372333,NA,NA,NA,NA
Phvul.011G034800.1,NA,NA,NA,NA,NA,-1.00566513029749,NA
Phvul.011G035900.1,NA,NA,NA,NA,NA,NA,1.21514899579752
Phvul.011G038000.1,1.09656094600067,NA,NA,NA,NA,NA,NA
Phvul.011G038700.1,NA,NA,-1.06138948259953,NA,-1.27425694814493,NA,NA
Phvul.011G040800.1,NA,2.49232337489215,1.05254619664419,NA,2.03249000739865,NA,1.37725980100524
Phvul.011G041400.1,NA,NA,NA,NA,NA,NA,-1.36565977965114
Phvul.011G042900.1,NA,NA,1.39544236438063,NA,NA,NA,NA
Phvul.011G044600.1,NA,NA,1.48647048487755,NA,1.96428217926201,NA,NA
Phvul.011G046250.1,NA,NA,-1.94917324967177,NA,-1.46844993709722,-1.24715316639005,NA
Phvul.011G046300.1,NA,NA,-1.97820193539932,NA,NA,NA,NA
Phvul.011G046400.2,NA,NA,NA,NA,1.57599504485627,NA,NA
Phvul.011G046600.1,-1.25563108319077,NA,-1.62656647547064,NA,NA,NA,NA
Phvul.011G047400.1,NA,NA,NA,NA,-1.0790244608615,NA,NA
Phvul.011G048600.1,1.10551184203729,NA,NA,NA,NA,NA,NA
Phvul.011G048700.2,2.44239913747804,2.58967596645851,1.48894771608634,NA,NA,NA,1.92447426391405
Phvul.011G048800.1,NA,NA,NA,NA,-1.54026422915875,NA,NA
Phvul.011G049300.1,NA,NA,1.2321984137815,NA,2.37341982389842,NA,1.63001284522904
Phvul.011G049500.1,NA,1.12224726772842,NA,NA,NA,NA,1.01406378503393
Phvul.011G050000.1,2.08181752796583,NA,NA,NA,-1.04425363962561,1.55160905311381,1.41181810444916
Phvul.011G050200.1,2.57191874958793,1.72295155723608,NA,NA,-1.1782231540534,1.14518756451025,2.21146341912007
Phvul.011G053600.1,NA,NA,1.08654217767077,NA,NA,NA,NA
Phvul.011G055800.1,NA,NA,NA,NA,1.84015046987806,NA,NA
Phvul.011G056000.1,NA,NA,-1.50204835029504,NA,NA,NA,1.33912214014206
Phvul.011G056100.1,NA,NA,NA,-1.12929334278495,NA,NA,NA
Phvul.011G057700.1,NA,NA,NA,NA,-1.03985580405276,NA,NA
Phvul.011G057800.1,NA,NA,-1.20512930840097,NA,-1.31890323615121,NA,NA
Phvul.011G058000.1,NA,NA,-1.05664600436892,NA,NA,NA,NA
Phvul.011G058900.1,NA,NA,1.03338464925392,NA,1.16164886651746,NA,NA
Phvul.011G059000.1,NA,1.12246525970025,NA,NA,NA,NA,NA
Phvul.011G060300.1,NA,NA,-1.87527841947023,NA,-1.71892866719078,NA,NA
Phvul.011G060400.1,NA,-1.05127002183664,NA,NA,NA,NA,NA
Phvul.011G061400.1,NA,NA,4.0999398634846,NA,NA,NA,NA
Phvul.011G063800.1,NA,NA,-1.14227331182932,NA,-1.24534063487687,NA,NA
Phvul.011G064200.1,NA,1.10819713198558,NA,NA,NA,NA,NA
Phvul.011G064900.1,NA,NA,-1.06524603372407,NA,-1.02899679314336,NA,NA
Phvul.011G065900.1,NA,NA,NA,NA,1.03688562926597,NA,NA
Phvul.011G067000.1,NA,1.01330098291251,2.26659734912653,NA,2.42414033295264,NA,NA
Phvul.011G070900.1,NA,1.40645653232027,1.5755744978432,NA,1.26650326270553,NA,NA
Phvul.011G071000.1,1.20996000304313,2.38179193100977,1.37920599237963,NA,1.10643938385994,NA,NA
Phvul.011G073600.1,NA,NA,-1.70819423486571,NA,-1.52993924868328,NA,NA
Phvul.011G074400.1,-1.72837963961433,NA,NA,NA,1.98552040214026,NA,NA
Phvul.011G074700.1,NA,NA,3.75455473971053,NA,2.88697109215298,NA,NA
Phvul.011G074800.1,NA,1.202551069844,NA,NA,NA,NA,NA
Phvul.011G075800.1,NA,NA,2.27055049525369,NA,NA,NA,NA
Phvul.011G075900.1,NA,-1.29223000202396,NA,NA,NA,NA,-1.32411800060886
Phvul.011G076700.2,NA,NA,NA,NA,-1.26296924543159,NA,NA
Phvul.011G076900.1,-1.61120450212878,NA,1.45340342641346,NA,1.19341897058732,NA,-1.85680586082664
Phvul.011G077000.1,NA,NA,NA,NA,NA,-1.885815870218,-1.18469733554436
Phvul.011G077100.1,NA,NA,NA,NA,NA,-1.28517049808951,NA
Phvul.011G077300.1,NA,NA,NA,NA,NA,-1.54112888914009,-1.11891986216512
Phvul.011G077700.1,-1.51904718126745,NA,1.29711788401601,NA,1.57616898452638,-1.48549203197267,-1.22766329209422
Phvul.011G077800.1,-1.59021125399426,NA,NA,NA,NA,-1.22447273874888,NA
Phvul.011G077900.1,NA,NA,NA,NA,NA,NA,-1.6333649011562
Phvul.011G080500.1,1.9155418270743,4.79125523445208,1.88346429699161,NA,2.77001748026346,NA,2.81396316202602
Phvul.011G082100.1,-1.49983121632162,NA,-1.10332113837026,NA,NA,NA,NA
Phvul.011G083500.1,NA,-2.49614100307229,-1.88376648329941,-2.30482433496135,NA,NA,-1.31342464227805
Phvul.011G085300.1,NA,NA,NA,NA,1.04918927169482,NA,NA
Phvul.011G088700.1,NA,NA,-1.0194135873596,NA,NA,NA,NA
Phvul.011G089600.2,NA,2.07180692989696,1.19884956239763,NA,1.98035844820675,NA,1.12837300368148
Phvul.011G089800.1,NA,1.53314731154011,1.41372352747308,NA,1.36071529932933,NA,NA
Phvul.011G092100.1,NA,NA,-1.31412465050037,NA,-1.38605965442349,NA,NA
Phvul.011G092500.1,NA,NA,NA,NA,-1.0857100132328,NA,-1.06629202790186
Phvul.011G093300.1,NA,2.31450497271947,NA,NA,NA,NA,1.43437445166661
Phvul.011G094300.1,NA,NA,-1.09577162644451,NA,NA,NA,NA
Phvul.011G094500.1,NA,NA,-2.1496894546305,NA,-1.9054525354975,NA,NA
Phvul.011G097000.1,NA,NA,-1.38861071676321,NA,NA,NA,NA
Phvul.011G097200.1,NA,NA,-1.48816823628275,NA,NA,NA,NA
Phvul.011G098100.1,NA,NA,NA,NA,-1.00221996196891,NA,NA
Phvul.011G098500.1,NA,1.00382863951772,NA,NA,NA,NA,NA
Phvul.011G098800.1,-1.59709830894191,-1.16409357707071,NA,NA,NA,NA,-1.1190526104304
Phvul.011G099100.1,NA,NA,NA,NA,1.2708399726439,NA,NA
Phvul.011G099300.1,1.57130351452988,NA,NA,NA,NA,NA,2.48498817823128
Phvul.011G100800.1,NA,NA,-1.96522126182645,NA,-2.20554335453996,NA,NA
Phvul.011G101500.2,NA,NA,-1.94173761699061,NA,-2.32265028239262,NA,NA
Phvul.011G101700.3,NA,NA,NA,NA,NA,1.15363656725513,NA
Phvul.011G105400.1,NA,NA,NA,NA,-1.0818558116509,NA,NA
Phvul.011G105900.1,-1.33295865421042,NA,NA,NA,NA,NA,NA
Phvul.011G108500.1,NA,NA,-1.06543967452435,NA,NA,NA,NA
Phvul.011G108600.1,NA,NA,1.12855625008065,NA,1.23685934028257,NA,NA
Phvul.011G109400.1,NA,NA,1.1442364387264,NA,NA,NA,NA
Phvul.011G109600.1,NA,-1.04865081536955,-1.91432286607343,-1.27552008768778,-2.44675136683596,NA,NA
Phvul.011G109700.1,NA,-1.32962814481321,-1.09090325159586,NA,-1.38219244721396,NA,-1.20760498151323
Phvul.011G109800.1,NA,NA,NA,NA,NA,-1.05256935776065,-1.99945997505124
Phvul.011G110200.1,1.29955261038104,NA,NA,NA,NA,NA,1.00395537855051
Phvul.011G110300.1,NA,NA,-1.22287359341468,NA,NA,NA,NA
Phvul.011G110800.1,1.20738156907107,NA,-1.63464738098017,NA,-2.29888773248179,1.12266341092514,NA
Phvul.011G110900.1,NA,NA,NA,NA,-1.47530822046729,NA,NA
Phvul.011G111100.1,2.85240017272498,2.06364786719571,NA,NA,NA,NA,NA
Phvul.011G113000.1,NA,NA,NA,NA,NA,NA,1.16656174690641
Phvul.011G113400.1,1.09995636472859,1.09972711762778,NA,NA,NA,NA,1.11266185541165
Phvul.011G114400.3,1.20138843391249,NA,NA,NA,NA,NA,1.21416286252414
Phvul.011G116800.2,NA,NA,NA,NA,1.51975033905999,NA,NA
