Gene Name,Transcript Name,GO ID
Phvul.010G099400,Phvul.010G099400.2,GO:0004713
Phvul.010G099400,Phvul.010G099400.2,GO:0004842
Phvul.010G099400,Phvul.010G099400.2,GO:0005524
Phvul.010G099400,Phvul.010G099400.2,GO:0006468
Phvul.010G099400,Phvul.010G099400.2,GO:0016567
Phvul.010G099400,Phvul.010G099400.5,GO:0004672
Phvul.010G099400,Phvul.010G099400.5,GO:0004713
Phvul.010G099400,Phvul.010G099400.5,GO:0004842
Phvul.010G099400,Phvul.010G099400.5,GO:0005524
Phvul.010G099400,Phvul.010G099400.5,GO:0006468
Phvul.010G099400,Phvul.010G099400.5,GO:0016567
Phvul.010G099400,Phvul.010G099400.6,GO:0004672
Phvul.010G099400,Phvul.010G099400.6,GO:0004713
Phvul.010G099400,Phvul.010G099400.6,GO:0004842
Phvul.010G099400,Phvul.010G099400.6,GO:0005524
Phvul.010G099400,Phvul.010G099400.6,GO:0006468
Phvul.010G099400,Phvul.010G099400.6,GO:0016567
Phvul.010G127100,Phvul.010G127100.1,GO:0005643
Phvul.010G127100,Phvul.010G127100.1,GO:0006810
Phvul.010G097100,Phvul.010G097100.1,
Phvul.010G025600,Phvul.010G025600.1,
Phvul.010G052700,Phvul.010G052700.1,
Phvul.010G044600,Phvul.010G044600.1,
Phvul.010G067300,Phvul.010G067300.1,
Phvul.010G108200,Phvul.010G108200.1,GO:0005515
Phvul.010G032700,Phvul.010G032700.1,GO:0006886
Phvul.010G032700,Phvul.010G032700.1,GO:0006888
Phvul.010G032700,Phvul.010G032700.1,GO:0008270
Phvul.010G032700,Phvul.010G032700.1,GO:0030127
Phvul.010G083000,Phvul.010G083000.1,
Phvul.010G041900,Phvul.010G041900.2,
Phvul.010G106300,Phvul.010G106300.1,
Phvul.010G001100,Phvul.010G001100.1,GO:0016788
Phvul.010G001100,Phvul.010G001100.3,GO:0016788
Phvul.010G001100,Phvul.010G001100.2,GO:0016788
Phvul.010G001100,Phvul.010G001100.4,GO:0016788
Phvul.010G001100,Phvul.010G001100.5,GO:0016788
Phvul.010G001100,Phvul.010G001100.6,GO:0016788
Phvul.010G001100,Phvul.010G001100.7,GO:0016788
Phvul.010G100400,Phvul.010G100400.1,GO:0004672
Phvul.010G100400,Phvul.010G100400.1,GO:0004674
Phvul.010G100400,Phvul.010G100400.1,GO:0005524
Phvul.010G100400,Phvul.010G100400.1,GO:0006468
Phvul.010G100400,Phvul.010G100400.1,GO:0048544
Phvul.010G041600,Phvul.010G041600.1,
Phvul.010G139900,Phvul.010G139900.1,
Phvul.010G033400,Phvul.010G033400.1,GO:0003824
Phvul.010G033400,Phvul.010G033400.1,GO:0008152
Phvul.010G033400,Phvul.010G033400.1,GO:0016788
Phvul.010G019300,Phvul.010G019300.1,
Phvul.010G118800,Phvul.010G118800.1,GO:0004252
Phvul.010G118800,Phvul.010G118800.1,GO:0006508
Phvul.010G010500,Phvul.010G010500.1,GO:0005515
Phvul.010G025500,Phvul.010G025500.1,GO:0005515
Phvul.010G025500,Phvul.010G025500.1,GO:0007165
Phvul.010G025500,Phvul.010G025500.1,GO:0043531
Phvul.010G025500,Phvul.010G025500.2,GO:0043531
Phvul.010G083100,Phvul.010G083100.3,
Phvul.010G025166,Phvul.010G025166.1,GO:0005515
Phvul.010G025166,Phvul.010G025166.1,GO:0007165
Phvul.010G025166,Phvul.010G025166.1,GO:0043531
Phvul.010G071900,Phvul.010G071900.1,GO:0008152
Phvul.010G071900,Phvul.010G071900.1,GO:0016758
Phvul.010G157000,Phvul.010G157000.1,GO:0005515
Phvul.010G046200,Phvul.010G046200.1,GO:0005515
Phvul.010G068692,Phvul.010G068692.1,GO:0005737
Phvul.010G068692,Phvul.010G068692.1,GO:0017089
Phvul.010G068692,Phvul.010G068692.1,GO:0046836
Phvul.010G068692,Phvul.010G068692.1,GO:0051861
Phvul.010G068692,Phvul.010G068692.2,GO:0005737
Phvul.010G068692,Phvul.010G068692.2,GO:0017089
Phvul.010G068692,Phvul.010G068692.2,GO:0046836
Phvul.010G068692,Phvul.010G068692.2,GO:0051861
Phvul.010G068692,Phvul.010G068692.3,GO:0005737
Phvul.010G068692,Phvul.010G068692.3,GO:0017089
Phvul.010G068692,Phvul.010G068692.3,GO:0046836
Phvul.010G068692,Phvul.010G068692.3,GO:0051861
Phvul.010G124800,Phvul.010G124800.1,GO:0016788
Phvul.010G098000,Phvul.010G098000.1,GO:0005515
Phvul.010G156700,Phvul.010G156700.1,GO:0001104
Phvul.010G156700,Phvul.010G156700.1,GO:0006357
Phvul.010G156700,Phvul.010G156700.1,GO:0016592
Phvul.010G117900,Phvul.010G117900.1,GO:0046983
Phvul.010G026601,Phvul.010G026601.1,GO:0043531
Phvul.010G063000,Phvul.010G063000.1,GO:0043531
Phvul.010G054000,Phvul.010G054000.1,GO:0003677
Phvul.010G054000,Phvul.010G054000.1,GO:0003700
Phvul.010G054000,Phvul.010G054000.1,GO:0006355
Phvul.010G108800,Phvul.010G108800.1,GO:0003700
Phvul.010G108800,Phvul.010G108800.1,GO:0006355
Phvul.010G108800,Phvul.010G108800.1,GO:0043565
Phvul.010G160900,Phvul.010G160900.1,GO:0004672
Phvul.010G160900,Phvul.010G160900.1,GO:0004713
Phvul.010G160900,Phvul.010G160900.1,GO:0005524
Phvul.010G160900,Phvul.010G160900.1,GO:0006468
Phvul.010G160900,Phvul.010G160900.1,GO:0007165
Phvul.010G052200,Phvul.010G052200.1,GO:0003677
Phvul.010G052200,Phvul.010G052200.1,GO:0003700
Phvul.010G052200,Phvul.010G052200.1,GO:0005634
Phvul.010G052200,Phvul.010G052200.1,GO:0006355
Phvul.010G052200,Phvul.010G052200.1,GO:0043565
Phvul.010G140301,Phvul.010G140301.1,GO:0005524
Phvul.010G140301,Phvul.010G140301.1,GO:0006810
Phvul.010G140301,Phvul.010G140301.1,GO:0016021
Phvul.010G140301,Phvul.010G140301.1,GO:0016887
Phvul.010G140301,Phvul.010G140301.1,GO:0042626
Phvul.010G140301,Phvul.010G140301.1,GO:0055085
Phvul.010G157100,Phvul.010G157100.1,GO:0003824
Phvul.010G145800,Phvul.010G145800.1,
Phvul.010G027450,Phvul.010G027450.1,
Phvul.010G050100,Phvul.010G050100.1,
Phvul.010G050100,Phvul.010G050100.2,
Phvul.010G008000,Phvul.010G008000.1,GO:0008242
Phvul.010G027232,Phvul.010G027232.1,
Phvul.010G162400,Phvul.010G162400.1,GO:0009055
Phvul.010G000400,Phvul.010G000400.1,
Phvul.010G019400,Phvul.010G019400.1,
Phvul.010G139200,Phvul.010G139200.1,GO:0016021
Phvul.010G078200,Phvul.010G078200.1,GO:0003876
Phvul.010G078200,Phvul.010G078200.1,GO:0019239
Phvul.010G078200,Phvul.010G078200.1,GO:0032264
Phvul.010G078200,Phvul.010G078200.2,GO:0003876
Phvul.010G078200,Phvul.010G078200.2,GO:0019239
Phvul.010G078200,Phvul.010G078200.2,GO:0032264
Phvul.010G087900,Phvul.010G087900.1,GO:0003677
Phvul.010G087900,Phvul.010G087900.1,GO:0003700
Phvul.010G087900,Phvul.010G087900.1,GO:0005634
Phvul.010G087900,Phvul.010G087900.1,GO:0006355
Phvul.010G087900,Phvul.010G087900.1,GO:0046983
Phvul.010G054900,Phvul.010G054900.1,
Phvul.010G073200,Phvul.010G073200.1,GO:0003677
Phvul.010G073200,Phvul.010G073200.1,GO:0003824
Phvul.010G073200,Phvul.010G073200.1,GO:0006281
Phvul.010G073200,Phvul.010G073200.1,GO:0033699
Phvul.010G073200,Phvul.010G073200.2,GO:0003677
Phvul.010G073200,Phvul.010G073200.2,GO:0003824
Phvul.010G073200,Phvul.010G073200.2,GO:0006281
Phvul.010G073200,Phvul.010G073200.2,GO:0033699
Phvul.010G073200,Phvul.010G073200.3,GO:0003677
Phvul.010G073200,Phvul.010G073200.3,GO:0003824
Phvul.010G073200,Phvul.010G073200.3,GO:0006281
Phvul.010G073200,Phvul.010G073200.3,GO:0033699
Phvul.010G017400,Phvul.010G017400.1,GO:0016491
Phvul.010G017400,Phvul.010G017400.1,GO:0055114
Phvul.010G126500,Phvul.010G126500.1,GO:0006633
Phvul.010G010400,Phvul.010G010400.1,
Phvul.010G063100,Phvul.010G063100.1,GO:0043531
Phvul.010G044300,Phvul.010G044300.1,
Phvul.010G107800,Phvul.010G107800.1,
Phvul.010G125600,Phvul.010G125600.1,GO:0000124
Phvul.010G125600,Phvul.010G125600.1,GO:0003712
Phvul.010G062300,Phvul.010G062300.3,GO:0005381
Phvul.010G062300,Phvul.010G062300.3,GO:0016021
Phvul.010G062300,Phvul.010G062300.3,GO:0034755
Phvul.010G062300,Phvul.010G062300.1,GO:0005381
Phvul.010G062300,Phvul.010G062300.1,GO:0016021
Phvul.010G062300,Phvul.010G062300.1,GO:0034755
Phvul.010G062300,Phvul.010G062300.2,GO:0005381
Phvul.010G062300,Phvul.010G062300.2,GO:0016021
Phvul.010G062300,Phvul.010G062300.2,GO:0034755
Phvul.010G024833,Phvul.010G024833.1,
Phvul.010G135050,Phvul.010G135050.1,GO:0000166
Phvul.010G135050,Phvul.010G135050.1,GO:0003676
Phvul.010G108100,Phvul.010G108100.1,GO:0005515
Phvul.010G077790,Phvul.010G077790.1,GO:0070481
Phvul.010G077790,Phvul.010G077790.1,GO:0070966
Phvul.010G077790,Phvul.010G077790.1,GO:0071025
Phvul.010G076400,Phvul.010G076400.1,GO:0000287
Phvul.010G076400,Phvul.010G076400.1,GO:0003824
Phvul.010G076400,Phvul.010G076400.1,GO:0004743
Phvul.010G076400,Phvul.010G076400.1,GO:0006096
Phvul.010G076400,Phvul.010G076400.1,GO:0030955
Phvul.010G126900,Phvul.010G126900.1,GO:0005506
Phvul.010G126900,Phvul.010G126900.1,GO:0016705
Phvul.010G126900,Phvul.010G126900.1,GO:0020037
Phvul.010G126900,Phvul.010G126900.1,GO:0055114
Phvul.010G144900,Phvul.010G144900.1,GO:0001678
Phvul.010G144900,Phvul.010G144900.1,GO:0004396
Phvul.010G144900,Phvul.010G144900.1,GO:0005524
Phvul.010G144900,Phvul.010G144900.1,GO:0005536
Phvul.010G144900,Phvul.010G144900.1,GO:0005975
Phvul.010G144900,Phvul.010G144900.1,GO:0016773
Phvul.010G144900,Phvul.010G144900.1,GO:0046835
Phvul.010G166000,Phvul.010G166000.1,
Phvul.010G043200,Phvul.010G043200.1,GO:0046983
Phvul.010G105300,Phvul.010G105300.2,GO:0008168
Phvul.010G164900,Phvul.010G164900.1,GO:0004427
Phvul.010G164900,Phvul.010G164900.1,GO:0009678
Phvul.010G164900,Phvul.010G164900.1,GO:0015992
Phvul.010G164900,Phvul.010G164900.1,GO:0016020
Phvul.010G000300,Phvul.010G000300.2,GO:0005506
Phvul.010G000300,Phvul.010G000300.2,GO:0016491
Phvul.010G000300,Phvul.010G000300.2,GO:0055114
Phvul.010G089000,Phvul.010G089000.1,GO:0046982
Phvul.010G127900,Phvul.010G127900.1,
Phvul.010G055800,Phvul.010G055800.3,
Phvul.010G055800,Phvul.010G055800.2,
Phvul.010G145300,Phvul.010G145300.1,GO:0006368
Phvul.010G145300,Phvul.010G145300.1,GO:0016570
Phvul.010G145300,Phvul.010G145300.1,GO:0016593
Phvul.010G061800,Phvul.010G061800.1,
Phvul.010G021800,Phvul.010G021800.1,
Phvul.010G009800,Phvul.010G009800.1,GO:0003677
Phvul.010G009800,Phvul.010G009800.1,GO:0005634
Phvul.010G009800,Phvul.010G009800.1,GO:0006351
Phvul.010G009800,Phvul.010G009800.1,GO:0006886
Phvul.010G009800,Phvul.010G009800.1,GO:0010338
Phvul.010G009800,Phvul.010G009800.1,GO:0016192
Phvul.010G009800,Phvul.010G009800.1,GO:0030117
Phvul.010G039200,Phvul.010G039200.1,GO:0008270
Phvul.010G039200,Phvul.010G039200.1,GO:0016491
Phvul.010G039200,Phvul.010G039200.1,GO:0055114
Phvul.010G043400,Phvul.010G043400.1,GO:0046983
Phvul.010G036500,Phvul.010G036500.1,
Phvul.010G036500,Phvul.010G036500.2,
Phvul.010G045000,Phvul.010G045000.3,
Phvul.010G045000,Phvul.010G045000.1,
Phvul.010G045000,Phvul.010G045000.4,
Phvul.010G045000,Phvul.010G045000.5,
Phvul.010G045000,Phvul.010G045000.6,
Phvul.010G045000,Phvul.010G045000.2,
Phvul.010G045000,Phvul.010G045000.7,
Phvul.010G102100,Phvul.010G102100.1,GO:0016020
Phvul.010G102100,Phvul.010G102100.1,GO:0016757
Phvul.010G143200,Phvul.010G143200.1,GO:0004345
Phvul.010G143200,Phvul.010G143200.1,GO:0006006
Phvul.010G143200,Phvul.010G143200.1,GO:0050661
Phvul.010G143200,Phvul.010G143200.1,GO:0055114
Phvul.010G077800,Phvul.010G077800.1,
Phvul.010G164100,Phvul.010G164100.1,
Phvul.010G092800,Phvul.010G092800.2,GO:0000160
Phvul.010G092800,Phvul.010G092800.2,GO:0003677
Phvul.010G092800,Phvul.010G092800.1,GO:0003677
Phvul.010G150900,Phvul.010G150900.1,
Phvul.010G091701,Phvul.010G091701.1,
Phvul.010G120500,Phvul.010G120500.1,GO:0004672
Phvul.010G120500,Phvul.010G120500.1,GO:0004713
Phvul.010G120500,Phvul.010G120500.1,GO:0005524
Phvul.010G120500,Phvul.010G120500.1,GO:0006468
Phvul.010G120500,Phvul.010G120500.2,GO:0004672
Phvul.010G120500,Phvul.010G120500.2,GO:0005524
Phvul.010G120500,Phvul.010G120500.2,GO:0006468
Phvul.010G083300,Phvul.010G083300.1,
Phvul.010G000100,Phvul.010G000100.1,
Phvul.010G000100,Phvul.010G000100.2,
Phvul.010G052300,Phvul.010G052300.1,GO:0005509
Phvul.010G052300,Phvul.010G052300.1,GO:0009523
Phvul.010G052300,Phvul.010G052300.1,GO:0009654
Phvul.010G052300,Phvul.010G052300.1,GO:0015979
Phvul.010G052300,Phvul.010G052300.1,GO:0019898
Phvul.010G037500,Phvul.010G037500.1,
Phvul.010G028400,Phvul.010G028400.1,GO:0005515
Phvul.010G028400,Phvul.010G028400.1,GO:0007165
Phvul.010G028400,Phvul.010G028400.1,GO:0043531
Phvul.010G083700,Phvul.010G083700.1,
Phvul.010G039500,Phvul.010G039500.1,
Phvul.010G106600,Phvul.010G106600.1,
Phvul.010G075000,Phvul.010G075000.1,
Phvul.010G079200,Phvul.010G079200.1,GO:0007275
Phvul.010G079200,Phvul.010G079200.2,GO:0007275
Phvul.010G131650,Phvul.010G131650.1,GO:0005515
Phvul.010G131650,Phvul.010G131650.1,GO:0007165
Phvul.010G131650,Phvul.010G131650.1,GO:0043531
Phvul.010G074100,Phvul.010G074100.1,GO:0004601
Phvul.010G074100,Phvul.010G074100.1,GO:0006979
Phvul.010G074100,Phvul.010G074100.1,GO:0020037
Phvul.010G074100,Phvul.010G074100.1,GO:0055114
Phvul.010G132600,Phvul.010G132600.1,GO:0005515
Phvul.010G132600,Phvul.010G132600.2,GO:0005515
Phvul.010G132600,Phvul.010G132600.3,GO:0005515
Phvul.010G131800,Phvul.010G131800.1,GO:0005515
Phvul.010G131800,Phvul.010G131800.1,GO:0007165
Phvul.010G141533,Phvul.010G141533.1,GO:0046872
Phvul.010G018500,Phvul.010G018500.1,GO:0003735
Phvul.010G018500,Phvul.010G018500.1,GO:0005840
Phvul.010G018500,Phvul.010G018500.1,GO:0006412
Phvul.010G020600,Phvul.010G020600.1,GO:0006511
Phvul.010G153800,Phvul.010G153800.1,GO:0008152
Phvul.010G153800,Phvul.010G153800.1,GO:0016836
Phvul.010G018300,Phvul.010G018300.1,GO:0004672
Phvul.010G018300,Phvul.010G018300.1,GO:0005515
Phvul.010G018300,Phvul.010G018300.1,GO:0005524
Phvul.010G018300,Phvul.010G018300.1,GO:0006468
Phvul.010G018300,Phvul.010G018300.2,GO:0004672
Phvul.010G018300,Phvul.010G018300.2,GO:0005515
Phvul.010G018300,Phvul.010G018300.2,GO:0005524
Phvul.010G018300,Phvul.010G018300.2,GO:0006468
Phvul.010G133500,Phvul.010G133500.1,
Phvul.010G084000,Phvul.010G084000.1,GO:0005515
Phvul.010G084000,Phvul.010G084000.1,GO:0008270
Phvul.010G084000,Phvul.010G084000.1,GO:0046872
Phvul.010G038400,Phvul.010G038400.1,GO:0000049
Phvul.010G038400,Phvul.010G038400.1,GO:0000166
Phvul.010G038400,Phvul.010G038400.1,GO:0004812
Phvul.010G038400,Phvul.010G038400.1,GO:0004818
Phvul.010G038400,Phvul.010G038400.1,GO:0005524
Phvul.010G038400,Phvul.010G038400.1,GO:0005737
Phvul.010G038400,Phvul.010G038400.1,GO:0006418
Phvul.010G038400,Phvul.010G038400.1,GO:0006424
Phvul.010G038400,Phvul.010G038400.1,GO:0016876
Phvul.010G038400,Phvul.010G038400.1,GO:0043039
Phvul.010G038400,Phvul.010G038400.3,GO:0000049
Phvul.010G038400,Phvul.010G038400.3,GO:0000166
Phvul.010G038400,Phvul.010G038400.3,GO:0004812
Phvul.010G038400,Phvul.010G038400.3,GO:0004818
Phvul.010G038400,Phvul.010G038400.3,GO:0005524
Phvul.010G038400,Phvul.010G038400.3,GO:0005737
Phvul.010G038400,Phvul.010G038400.3,GO:0006418
Phvul.010G038400,Phvul.010G038400.3,GO:0006424
Phvul.010G038400,Phvul.010G038400.3,GO:0016876
Phvul.010G038400,Phvul.010G038400.3,GO:0043039
Phvul.010G130700,Phvul.010G130700.1,GO:0005669
Phvul.010G130700,Phvul.010G130700.1,GO:0006352
Phvul.010G130700,Phvul.010G130700.1,GO:0046982
Phvul.010G040600,Phvul.010G040600.1,GO:0005506
Phvul.010G040600,Phvul.010G040600.1,GO:0006633
Phvul.010G040600,Phvul.010G040600.1,GO:0016491
Phvul.010G040600,Phvul.010G040600.1,GO:0055114
Phvul.010G015700,Phvul.010G015700.1,
Phvul.010G107300,Phvul.010G107300.1,
Phvul.010G047200,Phvul.010G047200.1,
Phvul.010G067900,Phvul.010G067900.1,GO:0004672
Phvul.010G067900,Phvul.010G067900.1,GO:0004713
Phvul.010G067900,Phvul.010G067900.1,GO:0005524
Phvul.010G067900,Phvul.010G067900.1,GO:0006468
Phvul.010G067900,Phvul.010G067900.1,GO:0006886
Phvul.010G067900,Phvul.010G067900.1,GO:0016192
Phvul.010G067900,Phvul.010G067900.1,GO:0030131
Phvul.010G124100,Phvul.010G124100.1,GO:0004842
Phvul.010G124100,Phvul.010G124100.1,GO:0005515
Phvul.010G124100,Phvul.010G124100.1,GO:0008270
Phvul.010G124100,Phvul.010G124100.1,GO:0016567
Phvul.010G037300,Phvul.010G037300.1,GO:0004650
Phvul.010G037300,Phvul.010G037300.1,GO:0005975
Phvul.010G114500,Phvul.010G114500.1,GO:0005515
Phvul.010G114500,Phvul.010G114500.1,GO:0016773
Phvul.010G054300,Phvul.010G054300.1,GO:0005515
Phvul.010G054300,Phvul.010G054300.1,GO:0007165
Phvul.010G003500,Phvul.010G003500.1,
Phvul.010G107500,Phvul.010G107500.1,
Phvul.010G053900,Phvul.010G053900.1,GO:0006457
Phvul.010G053900,Phvul.010G053900.1,GO:0031072
Phvul.010G053900,Phvul.010G053900.1,GO:0051082
Phvul.010G095600,Phvul.010G095600.1,GO:0006812
Phvul.010G095600,Phvul.010G095600.1,GO:0006813
Phvul.010G095600,Phvul.010G095600.1,GO:0008324
Phvul.010G095600,Phvul.010G095600.1,GO:0015299
Phvul.010G095600,Phvul.010G095600.1,GO:0016021
Phvul.010G095600,Phvul.010G095600.1,GO:0055085
Phvul.010G011100,Phvul.010G011100.1,
Phvul.010G130400,Phvul.010G130400.4,
Phvul.010G152300,Phvul.010G152300.1,GO:0016491
Phvul.010G152300,Phvul.010G152300.1,GO:0055114
Phvul.010G019800,Phvul.010G019800.1,
Phvul.010G022800,Phvul.010G022800.1,
Phvul.010G099700,Phvul.010G099700.1,GO:0008152
Phvul.010G099700,Phvul.010G099700.1,GO:0016746
Phvul.010G138500,Phvul.010G138500.1,
Phvul.010G142700,Phvul.010G142700.1,GO:0008152
Phvul.010G142700,Phvul.010G142700.1,GO:0016787
Phvul.010G053600,Phvul.010G053600.1,GO:0005515
Phvul.010G053600,Phvul.010G053600.1,GO:0006886
Phvul.010G053600,Phvul.010G053600.1,GO:0016192
Phvul.010G053600,Phvul.010G053600.2,GO:0005515
Phvul.010G053600,Phvul.010G053600.2,GO:0006886
Phvul.010G053600,Phvul.010G053600.2,GO:0016192
Phvul.010G162800,Phvul.010G162800.1,
Phvul.010G129100,Phvul.010G129100.1,GO:0015969
Phvul.010G030500,Phvul.010G030500.2,
Phvul.010G120200,Phvul.010G120200.1,GO:0008168
Phvul.010G120200,Phvul.010G120200.1,GO:0008171
Phvul.010G120200,Phvul.010G120200.1,GO:0046983
Phvul.010G117100,Phvul.010G117100.1,GO:0004497
Phvul.010G117100,Phvul.010G117100.1,GO:0005506
Phvul.010G117100,Phvul.010G117100.1,GO:0016705
Phvul.010G117100,Phvul.010G117100.1,GO:0020037
Phvul.010G117100,Phvul.010G117100.1,GO:0055114
Phvul.010G157300,Phvul.010G157300.1,
Phvul.010G098400,Phvul.010G098400.1,GO:0016491
Phvul.010G098400,Phvul.010G098400.1,GO:0055114
Phvul.010G086700,Phvul.010G086700.1,GO:0016779
Phvul.010G135500,Phvul.010G135500.2,GO:0005515
Phvul.010G135500,Phvul.010G135500.2,GO:0016491
Phvul.010G135500,Phvul.010G135500.2,GO:0016702
Phvul.010G135500,Phvul.010G135500.2,GO:0046872
Phvul.010G135500,Phvul.010G135500.2,GO:0055114
Phvul.010G006300,Phvul.010G006300.1,GO:0030246
Phvul.010G105700,Phvul.010G105700.1,
Phvul.010G090400,Phvul.010G090400.1,GO:0008168
Phvul.010G063600,Phvul.010G063600.1,
Phvul.010G134800,Phvul.010G134800.1,GO:0005515
Phvul.010G134800,Phvul.010G134800.1,GO:0016491
Phvul.010G134800,Phvul.010G134800.1,GO:0016702
Phvul.010G134800,Phvul.010G134800.1,GO:0046872
Phvul.010G134800,Phvul.010G134800.1,GO:0055114
Phvul.010G104100,Phvul.010G104100.2,GO:0005515
Phvul.010G104100,Phvul.010G104100.2,GO:0008270
Phvul.010G104100,Phvul.010G104100.1,GO:0005515
Phvul.010G104100,Phvul.010G104100.1,GO:0008270
Phvul.010G158000,Phvul.010G158000.1,GO:0006810
Phvul.010G158000,Phvul.010G158000.1,GO:0016020
Phvul.010G158000,Phvul.010G158000.2,GO:0006810
Phvul.010G158000,Phvul.010G158000.2,GO:0016020
Phvul.010G089200,Phvul.010G089200.1,
Phvul.010G089200,Phvul.010G089200.2,
Phvul.010G103600,Phvul.010G103600.1,
Phvul.010G001300,Phvul.010G001300.1,GO:0008152
Phvul.010G001300,Phvul.010G001300.1,GO:0016758
Phvul.010G090100,Phvul.010G090100.1,GO:0005515
Phvul.010G141800,Phvul.010G141800.1,
Phvul.010G116700,Phvul.010G116700.1,
Phvul.010G086300,Phvul.010G086300.1,GO:0005515
Phvul.010G086300,Phvul.010G086300.2,GO:0005515
Phvul.010G086300,Phvul.010G086300.3,GO:0005515
Phvul.010G086300,Phvul.010G086300.4,GO:0005515
Phvul.010G086300,Phvul.010G086300.5,GO:0005515
Phvul.010G086300,Phvul.010G086300.6,GO:0005515
Phvul.010G060900,Phvul.010G060900.1,
Phvul.010G046900,Phvul.010G046900.1,GO:0005634
Phvul.010G046900,Phvul.010G046900.2,GO:0005634
Phvul.010G128300,Phvul.010G128300.1,GO:0006629
Phvul.010G128300,Phvul.010G128300.1,GO:0016042
Phvul.010G128300,Phvul.010G128300.2,GO:0006629
Phvul.010G128300,Phvul.010G128300.2,GO:0016042
Phvul.010G122900,Phvul.010G122900.1,
Phvul.010G003100,Phvul.010G003100.1,
Phvul.010G063500,Phvul.010G063500.1,
Phvul.010G110000,Phvul.010G110000.1,
Phvul.010G039100,Phvul.010G039100.1,GO:0008270
Phvul.010G039100,Phvul.010G039100.1,GO:0016491
Phvul.010G039100,Phvul.010G039100.1,GO:0055114
Phvul.010G097800,Phvul.010G097800.1,GO:0005515
Phvul.010G132000,Phvul.010G132000.1,GO:0005515
Phvul.010G132000,Phvul.010G132000.1,GO:0007165
Phvul.010G007100,Phvul.010G007100.1,GO:0003735
Phvul.010G007100,Phvul.010G007100.1,GO:0005840
Phvul.010G007100,Phvul.010G007100.1,GO:0006412
Phvul.010G051700,Phvul.010G051700.1,
Phvul.010G054600,Phvul.010G054600.1,GO:0005515
Phvul.010G054600,Phvul.010G054600.1,GO:0007165
Phvul.010G054600,Phvul.010G054600.1,GO:0043531
Phvul.010G131100,Phvul.010G131100.2,GO:0005506
Phvul.010G131100,Phvul.010G131100.2,GO:0016705
Phvul.010G131100,Phvul.010G131100.2,GO:0020037
Phvul.010G131100,Phvul.010G131100.2,GO:0055114
Phvul.010G148000,Phvul.010G148000.1,GO:0005215
Phvul.010G148000,Phvul.010G148000.1,GO:0006810
Phvul.010G148000,Phvul.010G148000.1,GO:0016020
Phvul.010G148000,Phvul.010G148000.2,GO:0005215
Phvul.010G148000,Phvul.010G148000.2,GO:0006810
Phvul.010G148000,Phvul.010G148000.2,GO:0016020
Phvul.010G148000,Phvul.010G148000.2,GO:0016491
Phvul.010G148000,Phvul.010G148000.2,GO:0055114
Phvul.010G144500,Phvul.010G144500.1,GO:0005515
Phvul.010G045600,Phvul.010G045600.1,GO:0016757
Phvul.010G045600,Phvul.010G045600.2,GO:0016757
Phvul.010G039600,Phvul.010G039600.1,
Phvul.010G075400,Phvul.010G075400.1,GO:0005515
Phvul.010G078400,Phvul.010G078400.1,GO:0003677
Phvul.010G093900,Phvul.010G093900.1,GO:0003824
Phvul.010G093900,Phvul.010G093900.1,GO:0050662
Phvul.010G035500,Phvul.010G035500.1,
Phvul.010G165200,Phvul.010G165200.1,GO:0004672
Phvul.010G165200,Phvul.010G165200.1,GO:0004713
Phvul.010G165200,Phvul.010G165200.1,GO:0005515
Phvul.010G165200,Phvul.010G165200.1,GO:0005524
Phvul.010G165200,Phvul.010G165200.1,GO:0006468
Phvul.010G165200,Phvul.010G165200.2,GO:0004672
Phvul.010G165200,Phvul.010G165200.2,GO:0004713
Phvul.010G165200,Phvul.010G165200.2,GO:0005515
Phvul.010G165200,Phvul.010G165200.2,GO:0005524
Phvul.010G165200,Phvul.010G165200.2,GO:0006468
Phvul.010G022700,Phvul.010G022700.1,GO:0004497
Phvul.010G022700,Phvul.010G022700.1,GO:0005506
Phvul.010G022700,Phvul.010G022700.1,GO:0016705
Phvul.010G022700,Phvul.010G022700.1,GO:0020037
Phvul.010G022700,Phvul.010G022700.1,GO:0055114
Phvul.010G002000,Phvul.010G002000.1,GO:0005515
Phvul.010G002000,Phvul.010G002000.1,GO:0008270
Phvul.010G002000,Phvul.010G002000.2,GO:0005515
Phvul.010G002000,Phvul.010G002000.2,GO:0008270
Phvul.010G002000,Phvul.010G002000.3,GO:0005515
Phvul.010G002000,Phvul.010G002000.3,GO:0008270
Phvul.010G116600,Phvul.010G116600.1,GO:0005524
Phvul.010G146200,Phvul.010G146200.1,GO:0003677
Phvul.010G146200,Phvul.010G146200.1,GO:0008289
Phvul.010G104700,Phvul.010G104700.1,GO:0003700
Phvul.010G104700,Phvul.010G104700.1,GO:0006355
Phvul.010G104700,Phvul.010G104700.1,GO:0043565
Phvul.010G103900,Phvul.010G103900.1,GO:0003824
Phvul.010G103900,Phvul.010G103900.1,GO:0009058
Phvul.010G103900,Phvul.010G103900.1,GO:0030170
Phvul.010G152000,Phvul.010G152000.1,GO:0006281
